pin_code,state,district,raw_ltm_rainfall_mm,raw_cdd_p90_days,raw_deficit_freq_pct,raw_trend_mm_per_decade,trend_direction,trend_significant,mk_pval,data_source,nn_pincodes_used,nn_max_dist_km,pet_mm,aridity_index,chirps_ltm_mm,chirps_deficit_pct,chirps_monsoon_conc,chirps_trend_mm_yr,chirps_trend_pval,norm_aridity_index,norm_ltm_rainfall,norm_deficit_freq,norm_cdd_p90,norm_monsoon_conc,norm_trend,drought_score,risk_level
121012,Haryana,Faridabad,745.7,81.4,15.91,36.77,Strong Wetting,False,0.0534,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,31.6,75.03,50.0,69.45,Very High
121013,Haryana,Faridabad,775.6,78.1,18.18,43.08,Strong Wetting,True,0.0494,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,29.03,75.03,50.0,69.06,Very High
121014,Haryana,Faridabad,759.3,80.7,15.91,43.37,Strong Wetting,True,0.0411,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,31.05,75.03,50.0,69.36,Very High
121015,Haryana,Faridabad,738.7,81.5,17.05,35.43,Strong Wetting,False,0.0875,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,31.67,75.03,50.0,69.46,Very High
121101,Haryana,Faridabad,737.2,81.9,16.82,38.04,Strong Wetting,False,0.06,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,31.98,75.03,50.0,69.5,Very High
121102,Haryana,Palwal,725.5,81.7,21.19,39.83,Strong Wetting,False,0.056,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,31.83,75.03,50.0,69.48,Very High
121103,Haryana,Palwal,706.2,82.3,23.36,34.99,Strong Wetting,False,0.0872,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,32.3,75.03,50.0,69.55,Very High
121105,Haryana,Palwal,710.5,80.7,23.33,41.22,Strong Wetting,False,0.0609,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,31.05,75.03,50.0,69.36,Very High
121106,Haryana,Palwal,693.8,83.4,26.14,45.78,Strong Wetting,True,0.0356,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,33.15,75.03,50.0,69.68,Very High
121107,Haryana,Palwal,702.5,83.0,25.17,49.51,Strong Wetting,True,0.0244,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,32.84,75.03,50.0,69.63,Very High
122001,Haryana,Gurugram,675.0,83.8,25.76,37.86,Strong Wetting,False,0.1135,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,33.46,75.03,50.0,69.73,Very High
122002,Haryana,Gurugram,715.4,84.6,22.73,39.66,Strong Wetting,False,0.1143,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,34.09,75.03,50.0,69.82,Very High
122003,Haryana,Gurugram,722.3,83.4,21.05,39.54,Strong Wetting,False,0.1042,nearest_neighbour,"[110047, 122011, 122002]",5.8,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,33.15,75.03,50.0,69.68,Very High
122004,Haryana,Gurugram,638.3,85.8,26.89,38.65,Strong Wetting,False,0.0998,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,35.02,75.03,50.0,69.96,Very High
122005,Haryana,Gurugram,675.8,86.0,27.27,42.24,Strong Wetting,False,0.1078,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,35.18,75.03,50.0,69.98,Very High
122006,Haryana,Gurugram,663.4,78.9,26.52,36.33,Strong Wetting,False,0.1214,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,29.65,75.03,50.0,69.15,Very High
122007,Haryana,Gurugram,700.9,83.0,24.24,36.06,Strong Wetting,False,0.1338,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,32.84,75.03,50.0,69.63,Very High
122008,Haryana,Gurugram,714.6,87.7,25.0,39.77,Strong Wetting,False,0.1371,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,36.5,75.03,50.0,70.18,Very High
122009,Haryana,Gurugram,714.6,87.7,25.0,39.77,Strong Wetting,False,0.1371,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,36.5,75.03,50.0,70.18,Very High
122010,Haryana,Gurugram,720.1,84.9,23.86,38.16,Strong Wetting,False,0.1245,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,34.32,75.03,50.0,69.85,Very High
122011,Haryana,Gurugram,711.3,81.7,20.45,37.1,Strong Wetting,False,0.1105,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,31.83,75.03,50.0,69.48,Very High
122012,Haryana,Gurugram,655.8,85.5,26.63,39.42,Strong Wetting,False,0.1043,nearest_neighbour,"[122004, 122005, 122018]",5.2,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,34.79,75.03,50.0,69.92,Very High
122015,Haryana,Gurugram,705.7,83.4,24.24,34.52,Strong Wetting,False,0.1445,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,33.15,75.03,50.0,69.68,Very High
122016,Haryana,Gurugram,716.3,85.3,23.86,35.04,Strong Wetting,False,0.1455,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,34.63,75.03,50.0,69.9,Very High
122017,Haryana,Gurugram,686.1,81.2,25.38,34.92,Strong Wetting,False,0.1339,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,31.44,75.03,50.0,69.42,Very High
122018,Haryana,Gurugram,689.8,84.0,25.0,38.58,Strong Wetting,False,0.1148,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,33.62,75.03,50.0,69.75,Very High
122051,Haryana,Gurugram,630.7,84.2,27.5,32.05,Strong Wetting,False,0.1488,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,33.77,75.03,50.0,69.77,Very High
122052,Haryana,Gurugram,631.3,84.1,27.27,34.04,Strong Wetting,False,0.1321,nearest_neighbour,"[122051, 122505, 122004]",9.8,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,33.7,75.03,50.0,69.76,Very High
122098,Haryana,Gurugram,679.8,84.9,25.88,38.54,Strong Wetting,False,0.1237,nearest_neighbour,"[122018, 122005, 122101]",5.4,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,34.32,75.03,50.0,69.85,Very High
122101,Haryana,Gurugram,665.8,85.2,25.97,34.38,Strong Wetting,False,0.1577,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,34.55,75.03,50.0,69.89,Very High
122102,Haryana,Gurugram,684.4,85.1,24.2,32.04,Strong Wetting,False,0.1703,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,34.47,75.03,50.0,69.88,Very High
122103,Haryana,Gurugram,696.6,85.2,24.16,32.48,Strong Wetting,False,0.1483,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,34.55,75.03,50.0,69.89,Very High
122104,Haryana,Nuh,724.2,82.7,24.72,38.65,Strong Wetting,False,0.1148,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,32.61,75.03,50.0,69.6,Very High
122105,Haryana,Nuh,654.9,85.5,27.01,29.64,Strong Wetting,False,0.1791,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,34.79,75.03,50.0,69.92,Very High
122107,Haryana,Nuh,692.3,84.9,24.49,32.34,Strong Wetting,False,0.1759,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,34.32,75.03,50.0,69.85,Very High
122108,Haryana,Nuh,698.8,82.2,25.6,34.98,Strong Wetting,False,0.139,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,32.22,75.03,50.0,69.54,Very High
122413,Haryana,Gurugram,641.3,84.9,28.03,28.24,Strong Wetting,False,0.2143,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,34.32,75.03,50.0,69.85,Very High
122414,Haryana,Gurugram,640.2,83.7,27.27,27.61,Strong Wetting,False,0.2097,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,33.39,75.03,50.0,69.71,Very High
122502,Haryana,Gurugram,639.4,84.4,28.41,28.78,Strong Wetting,False,0.1905,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,33.93,75.03,50.0,69.8,Very High
122503,Haryana,Gurugram,629.9,82.2,26.42,28.46,Strong Wetting,False,0.1859,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,32.22,75.03,50.0,69.54,Very High
122504,Haryana,Gurugram,627.9,81.5,25.57,27.13,Strong Wetting,False,0.182,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,31.67,75.03,50.0,69.46,Very High
122505,Haryana,Gurugram,627.1,82.3,26.85,36.3,Strong Wetting,False,0.1071,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,32.3,75.03,50.0,69.55,Very High
122506,Haryana,Gurugram,619.1,80.5,26.33,34.44,Strong Wetting,False,0.1055,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,30.89,75.03,50.0,69.34,Very High
122508,Haryana,Nuh,697.7,83.9,24.53,33.14,Strong Wetting,False,0.1269,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,33.54,75.03,50.0,69.74,Very High
123001,Haryana,Mahendragarh,534.7,84.6,21.28,33.3,Strong Wetting,True,0.0468,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,34.09,75.03,50.0,69.82,Very High
123021,Haryana,Mahendragarh,576.2,85.4,23.66,34.11,Strong Wetting,False,0.07,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,34.71,75.03,50.0,69.91,Very High
123023,Haryana,Mahendragarh,572.8,87.8,22.25,34.52,Strong Wetting,False,0.0501,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,36.58,75.03,50.0,70.19,Very High
123024,Haryana,Mahendragarh,545.3,80.9,21.45,35.58,Strong Wetting,True,0.0451,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,31.21,75.03,50.0,69.39,Very High
123027,Haryana,Mahendragarh,589.0,82.2,22.61,31.28,Strong Wetting,False,0.1184,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,32.22,75.03,50.0,69.54,Very High
123028,Haryana,Mahendragarh,552.6,82.6,22.44,36.44,Strong Wetting,False,0.054,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,32.53,75.03,50.0,69.59,Very High
123029,Haryana,Mahendragarh,557.1,80.0,21.42,34.31,Strong Wetting,False,0.069,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,30.51,75.03,50.0,69.28,Very High
123031,Haryana,Mahendragarh,562.4,81.2,21.59,35.23,Strong Wetting,False,0.0568,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,31.44,75.03,50.0,69.42,Very High
123034,Haryana,Mahendragarh,581.9,83.2,23.3,33.66,Strong Wetting,False,0.0959,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,33.0,75.03,50.0,69.66,Very High
123035,Haryana,Rewari,617.2,81.9,22.73,27.57,Strong Wetting,False,0.1726,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,31.98,75.03,50.0,69.5,Very High
123101,Haryana,Rewari,616.0,85.0,24.43,35.54,Strong Wetting,False,0.1051,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,34.4,75.03,50.0,69.87,Very High
123102,Haryana,Rewari,607.2,85.8,24.79,38.63,Strong Wetting,False,0.0693,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,35.02,75.03,50.0,69.96,Very High
123103,Haryana,Rewari,606.8,85.7,24.03,35.63,Strong Wetting,False,0.1046,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,34.94,75.03,50.0,69.95,Very High
123106,Haryana,Rewari,651.3,86.3,27.27,29.97,Strong Wetting,False,0.1883,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,35.41,75.03,50.0,70.02,Very High
123110,Haryana,Rewari,652.1,86.7,28.03,29.0,Strong Wetting,False,0.2264,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,35.72,75.03,50.0,70.06,Very High
123301,Haryana,Rewari,613.3,82.2,20.08,28.23,Strong Wetting,False,0.1781,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,32.22,75.03,50.0,69.54,Very High
123302,Haryana,Rewari,623.7,82.8,21.75,30.45,Strong Wetting,False,0.1737,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,32.68,75.03,50.0,69.61,Very High
123303,Haryana,Rewari,611.5,83.6,24.09,31.1,Strong Wetting,False,0.1285,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,33.31,75.03,50.0,69.7,Very High
123401,Haryana,Rewari,627.9,84.3,25.17,29.31,Strong Wetting,False,0.179,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,33.85,75.03,50.0,69.78,Very High
123411,Haryana,Rewari,615.9,85.1,23.38,31.0,Strong Wetting,False,0.1699,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,34.47,75.03,50.0,69.88,Very High
123412,Haryana,Rewari,614.8,85.0,25.38,35.48,Strong Wetting,False,0.1392,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,34.4,75.03,50.0,69.87,Very High
123501,Haryana,Rewari,624.9,83.8,25.99,32.54,Strong Wetting,False,0.1533,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,33.46,75.03,50.0,69.73,Very High
124001,Haryana,Rohtak,521.7,83.2,27.76,36.52,Strong Wetting,False,0.1072,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,33.0,75.03,50.0,69.66,Very High
124010,Haryana,Rohtak,525.6,86.4,26.82,34.47,Strong Wetting,False,0.124,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,35.49,75.03,50.0,70.03,Very High
124021,Haryana,Rohtak,544.9,81.4,27.05,33.98,Strong Wetting,False,0.1409,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,31.6,75.03,50.0,69.45,Very High
124022,Haryana,Rohtak,506.9,78.8,26.95,36.81,Strong Wetting,False,0.0752,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,29.57,75.03,50.0,69.14,Very High
124102,Haryana,Jhajjar,575.8,79.6,24.03,33.51,Strong Wetting,False,0.1241,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,30.19,75.03,50.0,69.24,Very High
124103,Haryana,Jhajjar,600.8,75.6,24.17,32.63,Strong Wetting,False,0.1308,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,27.08,75.03,50.0,68.77,Very High
124104,Haryana,Jhajjar,601.7,75.6,24.21,33.06,Strong Wetting,False,0.1254,nearest_neighbour,"[124103, 124105, 124504]",12.8,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,27.08,75.03,50.0,68.77,Very High
124105,Haryana,Jhajjar,613.1,76.6,24.77,33.13,Strong Wetting,False,0.1201,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,27.86,75.03,50.0,68.89,Very High
124106,Haryana,Jhajjar,598.0,82.7,22.37,28.43,Strong Wetting,False,0.138,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,32.61,75.03,50.0,69.6,Very High
124107,Haryana,Jhajjar,560.0,83.0,25.91,34.63,Strong Wetting,False,0.1261,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,32.84,75.03,50.0,69.63,Very High
124108,Haryana,Jhajjar,612.6,79.9,23.78,31.65,Strong Wetting,False,0.1358,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,30.43,75.03,50.0,69.27,Very High
124109,Haryana,Jhajjar,611.9,81.4,23.35,30.01,Strong Wetting,False,0.1416,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,31.6,75.03,50.0,69.45,Very High
124111,Haryana,Rohtak,508.7,79.7,27.78,38.88,Strong Wetting,False,0.0877,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,30.27,75.03,50.0,69.25,Very High
124112,Haryana,Rohtak,502.6,77.3,28.73,40.22,Strong Wetting,False,0.0761,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,28.4,75.03,50.0,68.97,Very High
124113,Haryana,Rohtak,519.8,80.5,24.51,35.68,Strong Wetting,False,0.0794,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,30.89,75.03,50.0,69.34,Very High
124141,Haryana,Jhajjar,606.1,83.3,23.64,30.27,Strong Wetting,False,0.119,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,33.07,75.03,50.0,69.67,Very High
124142,Haryana,Jhajjar,502.0,76.3,27.27,38.23,Strong Wetting,False,0.0738,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,27.63,75.03,50.0,68.85,Very High
124146,Haryana,Jhajjar,621.7,82.0,23.74,29.94,Strong Wetting,False,0.1441,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,32.06,75.03,50.0,69.52,Very High
124201,Haryana,Jhajjar,562.4,83.2,23.14,31.92,Strong Wetting,False,0.1251,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,33.0,75.03,50.0,69.66,Very High
124202,Haryana,Jhajjar,572.7,83.2,21.33,32.43,Strong Wetting,False,0.1138,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,33.0,75.03,50.0,69.66,Very High
124303,Haryana,Rohtak,542.9,78.7,28.85,36.28,Strong Wetting,False,0.1287,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,29.49,75.03,50.0,69.13,Very High
124401,Haryana,Rohtak,554.8,77.4,27.08,32.7,Strong Wetting,False,0.1647,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,28.48,75.03,50.0,68.98,Very High
124404,Haryana,Jhajjar,587.1,73.2,25.38,27.44,Strong Wetting,False,0.2037,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,25.21,75.03,50.0,68.49,Very High
124406,Haryana,Rohtak,578.4,74.1,25.0,26.32,Strong Wetting,False,0.2442,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,25.91,75.03,50.0,68.59,Very High
124411,Haryana,Rohtak,514.6,85.4,27.27,35.39,Strong Wetting,False,0.097,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,34.71,75.03,50.0,69.91,Very High
124412,Haryana,Jhajjar,528.7,85.9,25.23,34.92,Strong Wetting,False,0.099,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,35.1,75.03,50.0,69.97,Very High
124501,Haryana,Rohtak,580.8,74.4,25.14,33.41,Strong Wetting,False,0.1202,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,26.15,75.03,50.0,68.63,Very High
124504,Haryana,Jhajjar,584.9,74.0,23.38,34.34,Strong Wetting,False,0.1175,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,25.84,75.03,50.0,68.58,Very High
124505,Haryana,Jhajjar,608.2,73.5,25.51,32.5,Strong Wetting,False,0.1235,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,25.45,75.03,50.0,68.52,Very High
124506,Haryana,Jhajjar,594.5,72.6,23.86,36.32,Strong Wetting,False,0.0988,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,24.75,75.03,50.0,68.42,Very High
124507,Haryana,Jhajjar,637.4,74.7,25.0,42.83,Strong Wetting,False,0.0691,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,26.38,75.03,50.0,68.66,Very High
124508,Haryana,Jhajjar,616.9,74.1,24.04,36.66,Strong Wetting,False,0.1011,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,25.91,75.03,50.0,68.59,Very High
124513,Haryana,Rohtak,503.2,78.5,28.41,39.46,Strong Wetting,False,0.0974,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,29.34,75.03,50.0,69.11,Very High
124514,Haryana,Rohtak,520.8,79.5,28.25,39.43,Strong Wetting,False,0.0914,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,30.12,75.03,50.0,69.22,Very High
125001,Haryana,Hisar,430.8,103.7,20.27,34.72,Strong Wetting,True,0.0193,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,48.95,75.03,50.0,72.05,Very High
125004,Haryana,Hisar,431.0,112.6,20.76,33.53,Strong Wetting,True,0.0211,nearest_neighbour,"[125007, 125001, 125006]",15.3,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,55.88,75.03,50.0,73.09,Very High
125005,Haryana,Hisar,454.3,95.3,22.76,35.01,Strong Wetting,True,0.0274,nearest_neighbour,"[125006, 125037, 125044]",12.9,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,42.41,75.03,50.0,71.07,Very High
125006,Haryana,Hisar,453.4,99.4,22.73,34.76,Strong Wetting,True,0.0289,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,45.6,75.03,50.0,71.55,Very High
125007,Haryana,Hisar,429.1,115.1,20.66,33.24,Strong Wetting,True,0.0207,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,57.82,75.03,50.0,73.38,Very High
125011,Haryana,Hisar,459.6,105.3,20.45,35.55,Strong Wetting,True,0.0292,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,50.19,75.03,50.0,72.24,Very High
125033,Haryana,Hisar,492.5,81.3,24.08,34.91,Strong Wetting,False,0.0708,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,31.52,75.03,50.0,69.43,Very High
125037,Haryana,Hisar,454.7,82.3,22.98,35.64,Strong Wetting,True,0.0236,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,32.3,75.03,50.0,69.55,Very High
125038,Haryana,Hisar,520.6,78.9,27.48,39.34,Strong Wetting,False,0.0987,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,29.65,75.03,50.0,69.15,Very High
125039,Haryana,Hisar,526.7,76.6,25.83,34.26,Strong Wetting,False,0.1454,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,27.86,75.03,50.0,68.89,Very High
125042,Haryana,Hisar,505.0,78.1,27.27,38.11,Strong Wetting,False,0.0915,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,29.03,75.03,50.0,69.06,Very High
125044,Haryana,Hisar,455.4,103.8,22.56,34.67,Strong Wetting,True,0.0294,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,49.03,75.03,50.0,72.06,Very High
125047,Haryana,Fatehabad,433.1,92.2,21.29,34.44,Strong Wetting,True,0.0224,polygon_zonal_stats,,,1740,0.3459,601.86,26.187,81.32,3.8795,0.1057,95.59,92.03,85.4,40.0,75.03,50.0,70.71,Very High
