pin_code,state,district,flood_hazard_pct,flood_occurrence_pct,twi_pct,water_prox_pct,rainfall_score,flood_trend_raw,flood_hazard_pct_norm,flood_occurrence_pct_norm,twi_pct_norm,water_prox_pct_norm,rainfall_score_norm,flood_trend_norm,method,flood_score,flood_risk_level,weight_scheme,is_coastal,coastal_adjustment,flood_score_raw
122010,Haryana,Gurugram,0.0,0.0,68.0,100.0,14.26,0.0173160173160173,15.94,38.61,79.28,100.0,14.26,0.03,polygon,37.221,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,37.221
122011,Haryana,Gurugram,0.0,0.0,68.0,100.0,14.26,0.0,15.94,38.61,79.28,100.0,14.26,0.0,polygon,37.2135,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,37.2135
122012,Haryana,Gurugram,0.0,0.0,68.0,100.0,13.88,0.0582793709528214,15.94,38.61,79.28,100.0,13.88,0.09,polygon,37.179,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,37.179
122015,Haryana,Gurugram,0.0,0.0,68.0,100.0,14.26,0.0,15.94,38.61,79.28,100.0,14.26,0.0,polygon,37.2135,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,37.2135
122016,Haryana,Gurugram,0.0,0.0,67.0,100.0,14.26,0.0,15.94,38.61,60.83,100.0,14.26,0.0,polygon,34.446000000000005,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,34.446000000000005
122017,Haryana,Gurugram,36.0,0.0,69.0,100.0,14.26,0.0768207515796474,77.71,38.61,96.48,100.0,14.26,0.12,polygon,49.089000000000006,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,49.089000000000006
122018,Haryana,Gurugram,0.0,0.0,68.0,100.0,14.26,0.1929328621908127,15.94,38.61,79.28,100.0,14.26,0.31,polygon,37.291,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,37.291
122051,Haryana,Gurugram,0.0,0.0,67.0,90.0,13.69,0.003988654493884,15.94,38.61,60.83,90.0,13.69,0.01,polygon,32.863,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,32.863
122052,Haryana,Gurugram,0.0,0.0,67.0,100.0,13.69,0.030324074074074,15.94,38.61,60.83,100.0,13.69,0.05,polygon,34.373000000000005,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,34.373000000000005
122098,Haryana,Gurugram,0.0,0.0,69.0,100.0,13.79,0.1017185322805387,15.94,38.61,96.48,100.0,13.79,0.17,polygon,39.7655,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,39.7655
122101,Haryana,Gurugram,0.0,0.0,68.0,100.0,13.79,0.0120154160054409,15.94,38.61,79.28,100.0,13.79,0.02,polygon,37.148,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,37.148
122102,Haryana,Gurugram,0.0,0.0,68.0,94.0,13.49,0.0166922614675836,15.94,38.61,79.28,94.0,13.49,0.03,polygon,36.2055,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,36.2055
122103,Haryana,Gurugram,0.0,0.0,68.0,100.0,12.46,0.0984841608423345,15.94,38.61,79.28,100.0,12.46,0.16,polygon,36.9835,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,36.9835
122104,Haryana,Nuh,21.0,0.0,67.0,86.0,11.49,0.0293611420471803,70.88,38.61,60.83,86.0,11.49,0.05,polygon,40.184000000000005,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,40.184000000000005
122105,Haryana,Nuh,0.0,0.0,68.0,72.0,14.2,0.0002359510794761,15.94,38.61,79.28,72.0,14.2,0.0,polygon,33.0045,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,33.0045
122107,Haryana,Nuh,32.0,0.0,68.0,100.0,13.4,0.1631541558134027,76.2,38.61,79.28,100.0,13.4,0.26,polygon,46.1885,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,46.1885
122108,Haryana,Nuh,25.0,0.0,66.0,98.0,12.5,0.0217037588593806,73.07,38.61,51.2,98.0,12.5,0.04,polygon,41.017,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,41.017
122413,Haryana,Gurugram,2.0,0.0,68.0,97.0,14.56,0.008273864929155,42.22,38.61,79.28,97.0,14.56,0.01,polygon,40.75299999999999,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,40.75299999999999
122414,Haryana,Gurugram,54.0,0.0,67.0,92.0,14.76,0.0,83.54,38.61,60.83,92.0,14.76,0.0,polygon,43.461,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.461
122502,Haryana,Gurugram,75.0,0.0,67.0,100.0,14.76,0.0181321895106258,89.09,38.61,60.83,100.0,14.76,0.03,polygon,45.501,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.501
122503,Haryana,Gurugram,34.0,0.0,68.0,94.0,14.68,0.0,76.99,38.61,79.28,94.0,14.68,0.0,polygon,45.534,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.534
122504,Haryana,Gurugram,68.0,0.0,68.0,100.0,14.67,0.0109670119244494,87.45,38.61,79.28,100.0,14.67,0.02,polygon,48.0065,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,48.0065
122505,Haryana,Gurugram,29.0,0.0,68.0,100.0,13.11,0.4714205157123084,74.87,38.61,79.28,100.0,13.11,0.77,polygon,46.073,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,46.073
122506,Haryana,Gurugram,51.0,0.0,68.0,100.0,12.65,0.0063338650652153,82.79,38.61,79.28,100.0,12.65,0.01,polygon,47.002,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.002
122508,Haryana,Nuh,37.0,0.0,66.0,99.0,10.14,0.0521629853671004,78.07,38.61,51.2,99.0,10.14,0.08,polygon,41.573,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,41.573
123001,Haryana,Mahendragarh,10.0,0.0,68.0,98.0,13.31,0.0268990746718312,60.82,38.61,79.28,98.0,13.31,0.04,polygon,43.513,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.513
123021,Haryana,Mahendragarh,8.0,0.0,68.0,94.0,12.68,0.0049261083743842,57.85,38.61,79.28,94.0,12.68,0.01,polygon,42.3655,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.3655
123023,Haryana,Mahendragarh,0.0,0.0,67.0,94.0,12.29,0.0058508327299058,15.94,38.61,60.83,94.0,12.29,0.01,polygon,33.253,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,33.253
123024,Haryana,Mahendragarh,0.0,0.0,67.0,67.0,10.02,0.0005363573672515,15.94,38.61,60.83,67.0,10.02,0.0,polygon,28.86,Very Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,28.86
123027,Haryana,Mahendragarh,28.0,0.0,68.0,100.0,10.16,0.010368695364421,74.41,38.61,79.28,100.0,10.16,0.02,polygon,45.374,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.374
123028,Haryana,Mahendragarh,40.0,0.0,67.0,100.0,11.41,0.0184195565662308,79.19,38.61,60.83,100.0,11.41,0.03,polygon,43.5135,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.5135
123029,Haryana,Mahendragarh,16.0,0.0,68.0,74.0,9.87,0.0050152504554666,66.96,38.61,79.28,74.0,9.87,0.01,polygon,40.3105,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,40.3105
123031,Haryana,Mahendragarh,50.0,0.0,68.0,100.0,11.44,0.0171118530884808,82.51,38.61,79.28,100.0,11.44,0.03,polygon,46.7835,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,46.7835
123034,Haryana,Mahendragarh,25.0,0.0,68.0,75.0,11.44,0.0013494784448172,73.07,38.61,79.28,75.0,11.44,0.0,polygon,41.61,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,41.61
123035,Haryana,Rewari,82.0,0.0,68.0,100.0,12.21,0.0231510254816656,91.07,38.61,79.28,100.0,12.21,0.04,polygon,48.18549999999999,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,48.18549999999999
123101,Haryana,Rewari,0.0,0.0,67.0,100.0,14.33,0.0052641300332471,15.94,38.61,60.83,100.0,14.33,0.01,polygon,34.459,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,34.459
123102,Haryana,Rewari,0.0,0.0,67.0,62.0,13.22,0.0028298549699327,15.94,38.61,60.83,62.0,13.22,0.0,polygon,28.59,Very Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,28.59
123103,Haryana,Rewari,0.0,0.0,67.0,100.0,14.16,0.0073812086729201,15.94,38.61,60.83,100.0,14.16,0.01,polygon,34.4335,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,34.4335
123106,Haryana,Rewari,49.0,0.0,68.0,100.0,14.75,0.0242122000578201,82.21,38.61,79.28,100.0,14.75,0.04,polygon,47.2375,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.2375
123110,Haryana,Rewari,7.0,0.0,67.0,100.0,14.76,0.1271788250484183,56.21,38.61,60.83,100.0,14.76,0.21,polygon,40.614,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,40.614
123301,Haryana,Rewari,22.0,0.0,67.0,100.0,11.19,0.0152075042637862,71.47,38.61,60.83,100.0,11.19,0.02,polygon,42.32,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.32
123302,Haryana,Rewari,20.0,0.0,67.0,100.0,11.88,0.0229689873983376,70.19,38.61,60.83,100.0,11.88,0.04,polygon,42.2365,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.2365
123303,Haryana,Rewari,20.0,0.0,68.0,100.0,10.15,0.0160056372055566,70.19,38.61,79.28,100.0,10.15,0.03,polygon,44.742,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.742
123401,Haryana,Rewari,10.0,0.0,68.0,100.0,12.91,0.034863387978142,60.82,38.61,79.28,100.0,12.91,0.06,polygon,43.758,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.758
123411,Haryana,Rewari,14.0,0.0,68.0,100.0,13.95,0.0168888525394618,65.25,38.61,79.28,100.0,13.95,0.03,polygon,44.571000000000005,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.571000000000005
123412,Haryana,Rewari,0.0,0.0,68.0,100.0,16.37,0.0061088222758914,15.94,38.61,79.28,100.0,16.37,0.01,polygon,37.5325,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,37.5325
123501,Haryana,Rewari,34.0,0.0,68.0,97.0,15.93,0.0489285585227478,76.99,38.61,79.28,97.0,15.93,0.08,polygon,46.1915,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,46.1915
124001,Haryana,Rohtak,78.0,0.0,67.0,100.0,12.08,0.0831506576325229,89.91,38.61,60.83,100.0,12.08,0.13,polygon,45.24699999999999,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.24699999999999
124010,Haryana,Rohtak,75.0,0.0,67.0,100.0,12.4,0.1081611813683135,89.09,38.61,60.83,100.0,12.4,0.18,polygon,45.1845,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.1845
124021,Haryana,Rohtak,11.0,0.0,67.0,100.0,11.87,0.3428664548195225,62.19,38.61,60.83,100.0,11.87,0.56,polygon,41.165,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,41.165
124022,Haryana,Rohtak,66.0,0.0,68.0,100.0,12.17,0.0278466248724303,86.96,38.61,79.28,100.0,12.17,0.05,polygon,47.5655,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.5655
124102,Haryana,Jhajjar,9.0,0.0,67.0,100.0,12.31,0.1776681841173495,59.33,38.61,60.83,100.0,12.31,0.29,polygon,40.7345,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,40.7345
124103,Haryana,Jhajjar,46.0,0.0,67.0,100.0,12.76,0.0122312624602618,81.21,38.61,60.83,100.0,12.76,0.02,polygon,44.0165,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.0165
124104,Haryana,Jhajjar,52.0,0.0,67.0,100.0,12.76,0.0291501606996038,83.07,38.61,60.83,100.0,12.76,0.05,polygon,44.303,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.303
124105,Haryana,Jhajjar,67.0,0.0,67.0,100.0,12.56,0.0982529490816783,87.23,38.61,60.83,100.0,12.56,0.16,polygon,44.9245,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.9245
124106,Haryana,Jhajjar,36.0,0.0,67.0,100.0,10.56,0.0620613224972294,77.71,38.61,60.83,100.0,10.56,0.1,polygon,43.1815,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.1815
124107,Haryana,Jhajjar,27.0,0.0,67.0,100.0,12.19,0.1104543775397118,73.95,38.61,60.83,100.0,12.19,0.18,polygon,42.882,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.882
124108,Haryana,Jhajjar,76.0,0.0,67.0,100.0,12.4,0.0577758232092793,89.34,38.61,60.83,100.0,12.4,0.09,polygon,45.1995,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.1995
124109,Haryana,Jhajjar,64.0,0.0,67.0,100.0,12.24,0.1558641128368366,86.4,38.61,60.83,100.0,12.24,0.25,polygon,44.7745,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.7745
124111,Haryana,Rohtak,2.0,0.0,67.0,100.0,12.17,0.0419994295493439,42.22,38.61,60.83,100.0,12.17,0.07,polygon,38.09199999999999,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,38.09199999999999
124112,Haryana,Rohtak,0.0,0.0,68.0,100.0,11.79,0.0863864098950994,15.94,38.61,79.28,100.0,11.79,0.14,polygon,36.878,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,36.878
124113,Haryana,Rohtak,66.0,0.0,67.0,100.0,12.29,0.0251769049328274,86.96,38.61,60.83,100.0,12.29,0.04,polygon,44.8135,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.8135
124141,Haryana,Jhajjar,7.0,0.0,68.0,100.0,10.25,1.3868471953578336,56.21,38.61,79.28,100.0,10.25,2.25,polygon,43.215,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.215
124142,Haryana,Jhajjar,0.0,0.0,68.0,100.0,11.8,0.0295366438988369,15.94,38.61,79.28,100.0,11.8,0.05,polygon,36.857000000000006,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,36.857000000000006
124146,Haryana,Jhajjar,17.0,0.0,68.0,100.0,12.25,0.0931104823320392,67.77,38.61,79.28,100.0,12.25,0.15,polygon,44.724,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.724
124201,Haryana,Jhajjar,74.0,0.0,67.0,100.0,13.94,0.2144861452122062,88.83,38.61,60.83,100.0,13.94,0.35,polygon,45.419,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.419
124202,Haryana,Jhajjar,55.0,0.0,67.0,100.0,13.62,0.0725817643521302,83.8,38.61,60.83,100.0,13.62,0.12,polygon,44.559,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.559
124303,Haryana,Rohtak,70.0,0.0,68.0,100.0,11.98,0.0618595620752885,87.86,38.61,79.28,100.0,11.98,0.1,polygon,47.68449999999999,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.68449999999999
124401,Haryana,Rohtak,25.0,0.0,67.0,100.0,11.51,0.0979748497550628,73.07,38.61,60.83,100.0,11.51,0.16,polygon,42.643,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.643
124404,Haryana,Jhajjar,0.0,0.0,67.0,100.0,13.02,0.0377525700106345,15.94,38.61,60.83,100.0,13.02,0.06,polygon,34.275000000000006,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,34.275000000000006
124406,Haryana,Rohtak,0.0,0.0,67.0,100.0,11.86,0.0718218817333014,15.94,38.61,60.83,100.0,11.86,0.12,polygon,34.116,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,34.116
124411,Haryana,Rohtak,60.0,0.0,67.0,100.0,13.63,0.1101011394187684,85.13,38.61,60.83,100.0,13.63,0.18,polygon,44.775,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.775
124412,Haryana,Jhajjar,94.0,0.0,68.0,100.0,13.94,0.0534218166735794,95.24,38.61,79.28,100.0,13.94,0.09,polygon,49.083,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,49.083
124501,Haryana,Rohtak,2.0,0.0,67.0,100.0,13.89,0.1701805518755441,42.22,38.61,60.83,100.0,13.89,0.28,polygon,38.4025,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,38.4025
124504,Haryana,Jhajjar,0.0,0.0,68.0,100.0,14.16,0.0434969237373014,15.94,38.61,79.28,100.0,14.16,0.07,polygon,37.216,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,37.216
124505,Haryana,Jhajjar,0.0,0.0,67.0,100.0,12.94,0.2266505921565846,15.94,38.61,60.83,100.0,12.94,0.37,polygon,34.340500000000006,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,34.340500000000006
124506,Haryana,Jhajjar,5.0,0.0,67.0,100.0,14.16,0.2568280927243516,51.98,38.61,60.83,100.0,14.16,0.42,polygon,39.942,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,39.942
124507,Haryana,Jhajjar,47.0,0.0,67.0,100.0,12.65,0.0910575745202123,81.56,38.61,60.83,100.0,12.65,0.15,polygon,44.085,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.085
124508,Haryana,Jhajjar,44.0,0.0,67.0,100.0,12.23,0.2186021720301152,80.57,38.61,60.83,100.0,12.23,0.35,polygon,43.9235,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.9235
124513,Haryana,Rohtak,0.0,0.0,68.0,100.0,11.0,0.0925557324840764,15.94,38.61,79.28,100.0,11.0,0.15,polygon,36.762,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,36.762
124514,Haryana,Rohtak,10.0,0.0,68.0,100.0,12.07,0.1230749916303984,60.82,38.61,79.28,100.0,12.07,0.2,polygon,43.667,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.667
125001,Haryana,Hisar,65.0,0.0,68.0,100.0,9.23,0.0184438601616515,86.68,38.61,79.28,100.0,9.23,0.03,polygon,47.07750000000001,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.07750000000001
125004,Haryana,Hisar,75.0,0.0,68.0,100.0,10.41,0.0249712719879784,89.09,38.61,79.28,100.0,10.41,0.04,polygon,47.6185,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.6185
125005,Haryana,Hisar,65.0,0.0,68.0,100.0,9.23,0.0491687301025822,86.68,38.61,79.28,100.0,9.23,0.08,polygon,47.09000000000001,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.09000000000001
125006,Haryana,Hisar,77.0,0.0,68.0,100.0,10.05,0.0903338224504768,89.61,38.61,79.28,100.0,10.05,0.15,polygon,47.67,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.67
125007,Haryana,Hisar,68.0,0.0,68.0,100.0,10.41,0.0165242165242165,87.45,38.61,79.28,100.0,10.41,0.03,polygon,47.370000000000005,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.370000000000005
125011,Haryana,Hisar,53.0,0.0,68.0,100.0,10.4,0.0216492123558919,83.31,38.61,79.28,100.0,10.4,0.04,polygon,46.75,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,46.75
125033,Haryana,Hisar,46.0,0.0,68.0,100.0,10.68,0.0624806597871567,81.21,38.61,79.28,100.0,10.68,0.1,polygon,46.49199999999999,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,46.49199999999999
125037,Haryana,Hisar,51.0,0.0,67.0,100.0,9.77,0.0153521720792914,82.79,38.61,60.83,100.0,9.77,0.02,polygon,43.805,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.805
125038,Haryana,Hisar,41.0,0.0,68.0,100.0,12.38,0.0403106009453072,79.56,38.61,79.28,100.0,12.38,0.07,polygon,46.492,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,46.492
125039,Haryana,Hisar,49.0,0.0,68.0,100.0,11.26,0.0310268670797864,82.21,38.61,79.28,100.0,11.26,0.05,polygon,46.7165,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,46.7165
125042,Haryana,Hisar,14.0,0.0,68.0,100.0,11.37,0.1008014899065482,65.25,38.61,79.28,100.0,11.37,0.16,polygon,44.2165,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.2165
125044,Haryana,Hisar,69.0,0.0,68.0,100.0,10.11,0.0897297851612572,87.65,38.61,79.28,100.0,10.11,0.15,polygon,47.385000000000005,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.385000000000005
125047,Haryana,Fatehabad,19.0,0.0,68.0,100.0,10.38,0.0146726862302483,69.42,38.61,79.28,100.0,10.38,0.02,polygon,44.6585,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.6585
125048,Haryana,Fatehabad,0.0,0.0,68.0,100.0,11.21,0.0078877279246056,15.94,38.61,79.28,100.0,11.21,0.01,polygon,36.7585,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,36.7585
125049,Haryana,Hisar,65.0,0.0,68.0,100.0,11.33,0.0263586640288607,86.68,38.61,79.28,100.0,11.33,0.04,polygon,47.395,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.395
125050,Haryana,Fatehabad,63.0,0.0,68.0,100.0,11.3,0.0118114637024157,86.08,38.61,79.28,100.0,11.3,0.02,polygon,47.2955,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.2955
125051,Haryana,Fatehabad,95.0,0.0,68.0,98.0,11.69,0.0055265299692824,95.67,38.61,79.28,98.0,11.69,0.01,polygon,48.49,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,48.49
125052,Haryana,Hisar,25.0,0.0,68.0,100.0,12.26,0.007642199986569,73.07,38.61,79.28,100.0,12.26,0.01,polygon,45.4855,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.4855
125053,Haryana,Fatehabad,17.0,0.0,68.0,100.0,10.91,0.023054374521351,67.77,38.61,79.28,100.0,10.91,0.04,polygon,44.4955,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.4955
125054,Haryana,Sirsa,97.0,0.0,68.0,100.0,12.11,0.006082558775287,96.69,38.61,79.28,100.0,12.11,0.01,polygon,49.00599999999999,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,49.00599999999999
125055,Haryana,Sirsa,77.0,0.0,68.0,100.0,8.52,0.2444680823123087,89.61,38.61,79.28,100.0,8.52,0.4,polygon,47.503,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.503
125056,Haryana,Sirsa,73.0,0.0,67.0,100.0,9.72,0.0,88.56,38.61,60.83,100.0,9.72,0.0,polygon,44.658,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.658
125058,Haryana,Sirsa,75.0,0.0,68.0,100.0,12.11,0.0,89.09,38.61,79.28,100.0,12.11,0.0,polygon,47.8635,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.8635
125060,Haryana,Sirsa,93.0,0.0,68.0,96.0,9.8,0.0061871090562958,94.79,38.61,79.28,96.0,9.8,0.01,polygon,47.7745,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.7745
125075,Haryana,Sirsa,49.0,0.0,68.0,88.0,8.8,0.0036211699164345,82.21,38.61,79.28,88.0,8.8,0.01,polygon,44.5375,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.5375
125076,Haryana,Sirsa,39.0,0.0,68.0,100.0,8.61,0.0083908127711014,78.81,38.61,79.28,100.0,8.61,0.01,polygon,45.79899999999999,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.79899999999999
125077,Haryana,Sirsa,29.0,0.0,68.0,94.0,8.93,0.01093419328832,74.87,38.61,79.28,94.0,8.93,0.02,polygon,44.35850000000001,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.35850000000001
125078,Haryana,Sirsa,32.0,0.0,68.0,92.0,8.77,0.0031253651127468,76.2,38.61,79.28,92.0,8.77,0.01,polygon,44.2315,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.2315
125101,Haryana,Sirsa,99.0,0.0,68.0,100.0,9.3,0.0144256940664126,98.14,38.61,79.28,100.0,9.3,0.02,polygon,48.8045,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,48.8045
125102,Haryana,Sirsa,82.0,0.0,68.0,63.0,9.24,0.0050542614692856,91.07,38.61,79.28,63.0,9.24,0.01,polygon,42.1825,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.1825
125103,Haryana,Sirsa,21.0,0.0,68.0,93.0,10.1,0.0033021363545144,70.88,38.61,79.28,93.0,10.1,0.01,polygon,43.783,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.783
125104,Haryana,Sirsa,64.0,0.0,68.0,93.0,11.57,0.0302572300537712,86.4,38.61,79.28,93.0,11.57,0.05,polygon,46.3415,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,46.3415
125106,Haryana,Fatehabad,85.0,0.0,68.0,100.0,13.02,0.0082750908582611,92.03,38.61,79.28,100.0,13.02,0.01,polygon,48.4435,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,48.4435
125110,Haryana,Sirsa,56.0,0.0,68.0,99.0,10.45,0.0076647930505876,84.09,38.61,79.28,99.0,10.45,0.01,polygon,46.717,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,46.717
125111,Haryana,Fatehabad,19.0,0.0,68.0,100.0,10.8,0.009412756392245,69.42,38.61,79.28,100.0,10.8,0.02,polygon,44.7215,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.7215
125112,Haryana,Fatehabad,7.0,0.0,68.0,100.0,10.37,0.0318889858934889,56.21,38.61,79.28,100.0,10.37,0.05,polygon,42.683,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.683
125113,Haryana,Fatehabad,29.0,0.0,68.0,100.0,12.72,0.0329850892681969,74.87,38.61,79.28,100.0,12.72,0.05,polygon,45.834500000000006,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.834500000000006
125120,Haryana,Fatehabad,18.0,0.0,68.0,100.0,11.48,0.0282692745053445,68.59,38.61,79.28,100.0,11.48,0.05,polygon,44.706500000000005,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.706500000000005
125121,Haryana,Hisar,24.0,0.0,68.0,100.0,10.93,0.0987749838813668,72.57,38.61,79.28,100.0,10.93,0.16,polygon,45.2485,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.2485
125133,Haryana,Fatehabad,99.0,0.0,68.0,100.0,13.2,0.0040132853584278,98.14,38.61,79.28,100.0,13.2,0.01,polygon,49.38699999999999,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,49.38699999999999
125201,Haryana,Sirsa,8.0,0.0,68.0,89.0,9.23,0.0056199564493403,57.85,38.61,79.28,89.0,9.23,0.01,polygon,41.098,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,41.098
